rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_SIV,gps_FixType,gps_GroundSpeed,gps_Heading,gps_pDOP,pressure_Pa,humidity_%,altitude_m,temp_degC,output_Hz,
01/01/2000,01:06:31.31,-1011.23,-13.67,6.35,0.42,-2.22,1.98,262.35,-485.85,-681.45,22.81,09/30/2022,13:31:04.500,624546066,173907278,29560,15,3,17,27526250,144,100919.91,42.71,33.77,16.22,9.775,
01/01/2000,01:06:31.41,-1008.30,-2.93,11.23,1.16,1.25,3.32,260.55,-486.45,-683.10,23.14,09/30/2022,13:31:04.600,624546067,173907277,29549,15,3,29,27526250,144,100926.25,42.32,33.25,16.22,9.775,
01/01/2000,01:06:31.51,-1004.88,-6.84,12.70,3.28,-1.22,2.60,261.60,-487.05,-681.0,23.05,09/30/2022,13:31:04.700,624546068,173907278,29527,15,3,22,27526250,144,100920.75,42.23,34.16,16.23,9.775,
01/01/2000,01:06:31.61,-1004.88,-11.72,4.88,0.50,0.87,-0.12,260.85,-486.60,-681.75,23.24,09/30/2022,13:31:04.800,624546068,173907279,29512,15,3,4,27526250,144,100925.99,42.54,33.27,16.22,9.775,
01/01/2000,01:06:31.71,-1011.23,-10.74,1.95,1.05,-1.47,0.51,260.40,-485.55,-679.50,22.76,09/30/2022,13:31:04.900,624546069,173907278,29496,15,3,12,27526250,144,100921.58,42.54,33.64,16.21,9.775,
01/01/2000,01:06:31.81,-1010.25,-14.65,14.65,1.56,-2.49,1.90,260.85,-487.05,-682.20,23.09,09/30/2022,13:31:05.000,624546070,173907279,29484,15,3,4,27526250,144,100922.66,42.45,33.55,16.22,9.775,
01/01/2000,01:06:31.91,-1003.91,-16.11,2.44,2.72,-3.33,0.03,261.15,-487.05,-681.75,23.14,09/30/2022,13:31:05.100,624546071,173907280,29460,16,3,28,27526250,133,100918.0,42.36,33.02,16.22,9.775,
01/01/2000,01:06:32.01,-990.72,-14.65,7.81,1.04,-1.49,1.89,260.40,-486.30,-681.0,22.71,09/30/2022,13:31:05.200,624546072,173907280,29434,16,3,25,27526250,133,100926.25,42.76,33.25,16.21,9.775,
01/01/2000,01:06:32.11,-1000.98,1.95,16.11,0.71,-1.74,2.02,260.55,-486.45,-681.90,23.24,09/30/2022,13:31:05.300,624546072,173907280,29424,16,3,39,27526250,133,100928.16,42.41,33.09,16.21,9.775,
01/01/2000,01:06:32.21,-1000.98,-0.49,12.21,-1.33,0.28,-0.95,261.75,-486.0,-683.10,23.09,09/30/2022,13:31:05.400,624546073,173907281,29397,16,3,5,27526250,133,100921.83,42.57,33.61,16.21,9.775,
01/01/2000,01:06:32.31,-1008.79,-7.32,-5.37,0.19,0.18,-0.25,261.75,-486.90,-682.35,22.95,09/30/2022,13:31:05.500,624546074,173907281,29376,16,3,11,27526250,133,100922.66,42.42,33.55,16.20,9.775,
01/01/2000,01:06:32.41,-1006.35,-1.95,15.63,2.08,-0.86,2.94,262.80,-486.0,-682.65,23.29,09/30/2022,13:31:05.600,624546074,173907281,29365,16,3,8,27526250,133,100918.25,42.31,33.22,16.21,9.775,
01/01/2000,01:06:32.51,-1013.18,-5.86,17.09,1.16,-2.92,2.85,260.40,-487.05,-682.20,23.05,09/30/2022,13:31:05.700,624546075,173907282,29345,16,3,14,27526250,133,100922.66,42.54,33.55,16.21,9.775,
01/01/2000,01:06:32.61,-994.14,-6.35,11.23,1.89,-0.88,2.60,261.75,-486.0,-683.10,22.90,09/30/2022,13:31:05.800,624546076,173907282,29322,16,3,16,27526250,133,100919.91,42.56,33.77,16.21,9.775,
01/01/2000,01:06:32.71,-1015.14,-9.28,13.18,0.35,-0.84,-1.08,261.60,-485.10,-682.20,23.05,09/30/2022,13:31:05.900,624546076,173907282,29311,16,3,6,27526250,133,100925.41,42.34,33.32,16.21,9.775,
01/01/2000,01:06:32.81,-1012.70,-3.91,17.09,-1.78,-0.70,0.02,260.85,-485.55,-681.75,23.09,09/30/2022,13:31:06.000,624546077,173907283,29292,16,3,14,27526250,133,100919.91,42.74,33.77,16.22,9.775,
01/01/2000,01:06:32.91,-1009.77,-16.60,10.74,0.11,-4.84,3.11,260.25,-485.70,-682.35,23.09,09/30/2022,13:31:06.100,624546078,173907283,29273,16,3,16,27526250,133,100926.25,42.24,33.71,16.23,9.775,
01/01/2000,01:06:33.01,-1015.14,-11.72,1.95,-1.0,-0.40,0.87,260.55,-486.45,-682.35,23.09,09/30/2022,13:31:06.200,624546079,173907284,29252,16,3,27,27526250,133,100925.16,42.34,33.34,16.21,9.775,
01/01/2000,01:06:33.11,-1015.63,-1.95,10.25,0.89,-1.97,3.34,260.85,-486.30,-682.20,23.09,09/30/2022,13:31:06.300,624546079,173907285,29231,16,3,21,27526250,133,100922.66,42.44,33.55,16.21,9.775,
01/01/2000,01:06:33.21,-1011.23,-10.25,3.91,2.39,-0.52,1.10,262.05,-486.0,-682.65,23.05,09/30/2022,13:31:06.400,624546080,173907284,29221,16,3,18,27526250,133,100913.59,42.41,34.30,16.22,9.775,
01/01/2000,01:06:33.31,-1000.98,-6.84,20.02,0.92,0.48,-0.56,260.10,-487.05,-682.20,22.76,09/30/2022,13:31:06.500,624546081,173907286,29198,16,3,55,27526250,133,100929.83,42.46,33.41,16.22,9.775,
01/01/2000,01:06:33.41,-998.54,-14.16,10.25,-1.21,-2.05,0.07,260.40,-484.65,-681.75,22.81,09/30/2022,13:31:06.600,624546082,173907285,29182,16,3,12,27526250,133,100924.33,42.67,33.41,16.21,9.775,
01/01/2000,01:06:33.51,-999.51,-6.35,21.00,0.40,-1.27,1.01,261.15,-486.30,-681.0,22.95,09/30/2022,13:31:06.700,624546082,173907286,29165,16,3,11,27526250,133,100927.33,42.43,33.16,16.22,9.775,
01/01/2000,01:06:33.61,-993.65,-13.67,18.55,-0.63,-1.56,-1.38,260.25,-487.20,-683.85,22.95,09/30/2022,13:31:06.800,624546083,173907286,29148,16,3,17,27526250,133,100923.50,42.71,33.48,16.22,9.775,
01/01/2000,01:06:33.71,-1003.91,-15.14,5.86,2.85,1.91,2.23,259.80,-485.25,-682.65,22.81,09/30/2022,13:31:06.900,624546083,173907286,29140,16,3,13,27526250,133,100929.0,42.28,33.02,16.22,9.775,
01/01/2000,01:06:33.82,-1000.98,-9.77,15.63,-0.02,0.96,1.13,261.30,-485.25,-681.90,23.33,09/30/2022,13:31:07.000,624546084,173907287,29115,16,3,19,27526250,133,100927.08,42.41,33.18,16.20,9.775,
01/01/2000,01:06:33.92,-999.02,-12.70,17.58,1.18,-0.25,2.19,260.55,-486.90,-682.65,23.24,09/30/2022,13:31:07.100,624546084,173907287,29106,16,3,7,27526250,133,100921.0,42.63,33.45,16.21,9.775,
01/01/2000,01:06:34.02,-1008.30,-5.37,22.46,-0.76,1.17,1.17,261.0,-486.45,-682.35,23.24,09/30/2022,13:31:07.200,624546085,173907287,29091,16,3,22,27526250,133,100930.91,42.42,32.86,16.22,9.775,
01/01/2000,01:06:34.12,-1008.30,-5.86,15.63,-0.11,0.03,1.01,260.10,-485.55,-682.20,23.14,09/30/2022,13:31:07.300,624546086,173907288,29067,16,3,13,27526250,133,100929.83,42.56,32.95,16.22,9.775,
01/01/2000,01:06:34.22,-1002.93,-8.79,3.42,-0.92,0.37,-2.10,260.40,-485.85,-681.75,23.14,09/30/2022,13:31:07.400,624546086,173907288,29065,16,3,15,27526250,133,100926.25,42.60,33.25,16.21,9.775,
01/01/2000,01:06:34.32,-1000.49,-5.37,10.25,0.09,-1.10,0.40,261.15,-487.05,-682.95,23.14,09/30/2022,13:31:07.500,624546087,173907289,29044,16,3,15,27526250,133,100925.41,42.44,33.09,16.21,9.775,
01/01/2000,01:06:34.42,-1001.95,-5.37,12.21,-0.69,-1.0,2.97,260.55,-484.95,-682.35,23.14,09/30/2022,13:31:07.600,624546087,173907289,29028,16,3,31,27526250,133,100919.91,42.57,33.77,16.21,9.775,
01/01/2000,01:06:34.52,-1001.46,-16.60,13.67,0.56,-0.46,0.03,259.50,-486.45,-680.10,22.95,09/30/2022,13:31:07.700,624546088,173907289,29022,16,3,27,27526250,133,100922.66,42.46,33.55,16.21,9.775,
01/01/2000,01:06:34.62,-996.09,-1.95,15.14,-0.86,-0.48,1.53,260.55,-486.90,-681.15,23.14,09/30/2022,13:31:07.800,624546088,173907289,29003,16,3,14,27526250,133,100921.83,42.43,33.61,16.21,9.775,
01/01/2000,01:06:34.72,-1011.72,-11.72,20.51,0.02,0.72,1.66,261.75,-486.0,-682.65,23.05,09/30/2022,13:31:07.900,624546088,173907289,28994,16,3,4,27526250,133,100919.08,42.50,33.84,16.20,9.775,
01/01/2000,01:06:34.82,-1001.95,-8.30,7.32,0.98,-2.18,1.72,260.85,-485.55,-682.95,23.14,09/30/2022,13:31:08.000,624546089,173907289,28978,16,3,14,27526250,133,100918.25,42.51,33.91,16.20,9.775,
01/01/2000,01:06:34.92,-1001.95,-15.14,9.28,-1.71,-1.57,1.08,259.35,-487.05,-682.20,22.95,09/30/2022,13:31:08.100,624546089,173907289,28962,16,3,15,27526250,133,100915.50,42.40,34.14,16.21,9.775,
01/01/2000,01:06:35.02,-1008.30,-4.88,14.16,0.79,-3.33,3.74,261.30,-486.90,-680.85,23.24,09/30/2022,13:31:08.200,624546090,173907289,28953,16,3,7,27526250,133,100919.91,42.53,33.77,16.21,9.775,
01/01/2000,01:06:35.12,-1003.42,-5.86,13.18,-2.18,-0.22,-1.02,260.55,-486.90,-681.90,22.81,09/30/2022,13:31:08.300,624546090,173907289,28944,16,3,21,27526250,133,100928.16,42.56,33.09,16.21,9.775,
01/01/2000,01:06:35.22,-999.51,-7.81,11.72,-1.39,-1.88,-0.56,261.60,-486.30,-682.20,22.95,09/30/2022,13:31:08.400,624546090,173907289,28929,16,3,17,27526250,133,100930.91,42.42,33.09,16.22,9.775,
01/01/2000,01:06:35.32,-1009.28,-19.53,16.11,0.15,-1.89,0.10,261.75,-486.0,-681.90,23.24,09/30/2022,13:31:08.500,624546090,173907289,28920,16,3,3,27526250,133,100920.75,42.68,33.71,16.21,9.775,
01/01/2000,01:06:35.42,-999.51,-9.77,16.11,-1.18,2.15,1.54,261.60,-485.55,-682.50,22.95,09/30/2022,13:31:08.600,624546091,173907289,28910,16,3,19,27526250,133,100919.91,42.43,33.77,16.22,9.775,
01/01/2000,01:06:35.52,-996.58,-12.21,14.65,-1.17,-1.26,-2.15,260.85,-486.60,-682.95,23.14,09/30/2022,13:31:08.700,624546090,173907288,28911,16,3,41,27526250,133,100926.25,42.33,33.25,16.21,9.775,
01/01/2000,01:06:35.62,-1004.39,-12.21,3.91,1.37,0.48,-0.70,261.75,-486.45,-682.65,23.05,09/30/2022,13:31:08.800,624546091,173907289,28892,16,3,9,27526250,133,100919.91,42.42,33.55,16.20,9.775,
01/01/2000,01:06:35.72,-994.14,3.91,4.88,0.72,-1.28,-1.47,259.80,-485.70,-683.40,23.24,09/30/2022,13:31:09.000,624546091,173907288,28871,16,3,29,27526250,133,100922.88,42.24,33.53,16.20,9.775,
01/01/2000,01:06:35.91,-1005.37,-10.74,6.84,2.27,-1.37,1.45,261.75,-485.25,-682.65,22.95,09/30/2022,13:31:09.100,624546091,173907289,28867,16,3,20,27526250,133,100921.0,42.41,33.68,16.22,9.775,
01/01/2000,01:06:36.01,-1000.98,-20.51,9.77,2.05,-2.95,0.60,260.40,-485.55,-682.20,23.24,09/30/2022,13:31:09.200,624546091,173907288,28852,16,3,17,27526250,133,100931.73,42.64,32.79,16.20,9.775,
01/01/2000,01:06:36.11,-1015.14,-12.70,17.58,0.37,0.73,0.02,261.15,-486.60,-681.45,23.14,09/30/2022,13:31:09.300,624546091,173907288,28846,16,3,13,27526250,133,100926.50,42.41,33.22,16.20,9.775,
01/01/2000,01:06:36.21,-1010.74,-20.51,10.25,1.47,-2.11,4.37,261.0,-486.0,-683.10,23.05,09/30/2022,13:31:09.400,624546092,173907288,28832,16,3,11,27526250,133,100915.50,42.43,33.68,16.20,9.775,
01/01/2000,01:06:36.31,-994.63,2.44,0.49,0.29,0.66,-2.17,261.60,-486.30,-682.95,23.09,09/30/2022,13:31:09.500,624546092,173907287,28818,16,3,14,27526250,133,100926.50,42.59,33.22,16.21,9.775,
01/01/2000,01:06:36.41,-997.56,-13.67,17.58,-0.41,-0.62,3.51,262.35,-486.30,-682.95,23.14,09/30/2022,13:31:09.600,624546092,173907287,28809,16,3,12,27526250,133,100925.41,42.41,33.32,16.21,9.775,
01/01/2000,01:06:36.51,-995.12,-23.93,13.18,-0.57,-2.85,0.42,261.60,-485.85,-682.50,23.14,09/30/2022,13:31:09.700,624546092,173907287,28798,16,3,31,27526250,133,100928.16,42.35,33.09,16.20,9.775,
01/01/2000,01:06:36.61,-1004.39,-5.86,13.67,-1.07,0.01,-1.40,260.85,-486.60,-681.75,23.09,09/30/2022,13:31:09.800,624546092,173907287,28780,16,3,37,27526250,133,100921.0,42.41,33.68,16.20,9.775,
01/01/2000,01:06:36.71,-996.09,-6.84,8.30,0.31,1.45,-1.60,261.30,-485.70,-682.35,23.09,09/30/2022,13:31:09.900,624546092,173907286,28780,16,3,4,27526250,133,100921.0,42.40,33.68,16.20,9.775,
01/01/2000,01:06:36.81,-1011.72,-9.28,11.72,1.44,0.14,1.34,261.30,-485.70,-681.90,23.14,09/30/2022,13:31:10.000,624546093,173907286,28765,16,3,28,27526250,133,100923.75,42.65,33.45,16.20,9.775,
01/01/2000,01:06:36.91,-1012.21,-0.49,9.77,-0.26,4.40,0.80,261.0,-485.70,-682.65,23.09,09/30/2022,13:31:10.200,624546093,173907286,28728,16,3,13,27526250,133,100926.50,42.63,33.22,16.20,9.774,
01/01/2000,01:06:37.11,-1007.32,-11.72,18.55,1.57,-2.89,-2.21,262.50,-486.0,-680.85,23.29,09/30/2022,13:31:10.300,624546093,173907286,28709,16,3,7,27526250,133,100917.39,42.29,33.99,16.19,9.774,
01/01/2000,01:06:37.21,-999.02,-26.37,18.07,1.90,0.30,-1.21,261.60,-486.60,-681.0,23.09,09/30/2022,13:31:10.400,624546093,173907286,28687,16,3,22,27526250,133,100919.30,42.42,33.83,16.20,9.774,
01/01/2000,01:06:37.31,-1012.70,-9.77,10.74,0.99,-4.55,4.34,261.15,-486.60,-682.95,23.24,09/30/2022,13:31:10.500,624546093,173907286,28677,16,3,21,27526250,133,100925.63,42.51,33.76,16.21,9.774,
01/01/2000,01:06:37.41,-1009.77,-21.97,0.49,0.99,-1.80,1.63,261.0,-486.45,-682.65,23.09,09/30/2022,13:31:10.600,624546094,173907286,28662,16,3,16,27526250,133,100922.66,42.61,33.55,16.20,9.774,
01/01/2000,01:06:37.51,-997.07,-16.60,14.65,-0.49,-0.62,-2.31,260.40,-485.10,-681.75,22.90,09/30/2022,13:31:10.700,624546094,173907287,28637,16,3,8,27526250,133,100929.25,42.44,33.00,16.19,9.774,
01/01/2000,01:06:37.61,-1008.30,0.49,15.63,0.34,-1.10,0.84,260.85,-485.85,-681.75,23.09,09/30/2022,13:31:10.800,624546094,173907287,28626,16,3,24,27526250,133,100922.05,42.31,33.60,16.20,9.774,
01/01/2000,01:06:37.71,-1003.42,-13.18,5.86,0.66,-3.0,1.47,261.15,-486.60,-682.50,23.09,09/30/2022,13:31:10.900,624546094,173907287,28610,16,3,11,27526250,133,100923.75,42.71,33.45,16.20,9.774,
01/01/2000,01:06:37.81,-998.05,-11.72,0.49,0.22,-0.40,2.78,260.40,-485.55,-681.45,22.90,09/30/2022,13:31:11.000,624546095,173907287,28586,16,3,43,27526250,133,100918.25,42.60,33.91,16.20,9.774,
01/01/2000,01:06:37.91,-1005.37,-0.98,13.67,0.07,-1.93,2.91,261.30,-486.45,-681.90,23.09,09/30/2022,13:31:11.100,624546095,173907288,28572,16,3,19,27526250,133,100920.13,42.29,33.76,16.20,9.774,
01/01/2000,01:06:38.01,-999.51,-9.28,12.21,0.73,-0.98,0.08,262.50,-486.0,-681.90,22.95,09/30/2022,13:31:11.200,624546095,173907288,28555,16,3,24,27526250,133,100923.75,42.37,33.45,16.20,9.774,
01/01/2000,01:06:38.11,-1013.18,-3.42,11.23,-0.53,1.37,-1.44,261.90,-485.85,-683.25,23.09,09/30/2022,13:31:11.300,624546095,173907287,28534,16,3,31,27526250,133,100917.39,42.63,33.99,16.20,9.774,
01/01/2000,01:06:38.21,-1017.09,-17.58,11.72,0.60,2.15,-0.79,260.55,-485.25,-681.60,23.09,09/30/2022,13:31:11.400,624546095,173907288,28510,16,3,15,27526250,133,100921.0,42.48,33.68,16.19,9.774,
01/01/2000,01:06:38.31,-1000.0,-16.11,10.25,0.27,-1.16,-1.11,260.55,-484.95,-682.65,23.14,09/30/2022,13:31:11.500,624546095,173907287,28503,16,3,15,27526250,133,100922.05,42.29,33.37,16.20,9.774,
01/01/2000,01:06:38.41,-997.56,3.91,8.30,0.20,0.61,0.74,260.55,-486.90,-681.90,23.14,09/30/2022,13:31:11.600,624546095,173907288,28475,16,3,10,27526250,133,100921.0,42.42,33.68,16.20,9.774,
01/01/2000,01:06:38.51,-1003.91,-8.30,12.70,1.12,0.24,2.26,261.30,-486.45,-682.35,22.90,09/30/2022,13:31:11.700,624546095,173907288,28456,16,3,7,27526250,133,100914.64,42.40,34.22,16.20,9.774,
01/01/2000,01:06:38.61,-1002.93,-15.14,20.51,-0.44,0.40,-0.66,259.80,-486.45,-682.65,23.09,09/30/2022,13:31:11.800,624546095,173907288,28448,16,3,15,27526250,133,100920.13,42.27,33.76,16.20,9.774,
01/01/2000,01:06:38.71,-1007.81,-16.11,16.60,0.58,-1.64,0.17,259.80,-486.90,-682.35,23.09,09/30/2022,13:31:11.900,624546095,173907288,28423,16,3,37,27526250,133,100926.50,42.40,33.22,16.19,9.774,
01/01/2000,01:06:38.81,-1003.42,-15.14,8.30,0.84,1.71,1.02,260.85,-487.05,-682.20,22.76,09/30/2022,13:31:12.000,624546095,173907288,28408,16,3,29,27526250,133,100921.22,42.42,33.90,16.20,9.774,
01/01/2000,01:06:38.91,-1002.93,-5.86,1.95,0.59,-1.44,2.36,260.25,-486.0,-682.35,23.14,09/30/2022,13:31:12.100,624546095,173907288,28392,16,3,18,27526250,133,100921.0,42.27,33.68,16.20,9.774,
01/01/2000,01:06:39.01,-997.07,-10.25,0.98,0.37,0.96,-0.92,261.15,-486.60,-680.70,23.33,09/30/2022,13:31:12.200,624546095,173907288,28379,16,3,9,27526250,133,100920.13,42.38,33.76,16.20,9.774,
01/01/2000,01:06:39.11,-1003.42,-3.91,18.07,0.76,-1.19,0.48,260.25,-486.0,-683.40,23.33,09/30/2022,13:31:12.300,624546095,173907288,28356,16,3,7,27526250,133,100923.75,42.43,33.45,16.20,9.774,
01/01/2000,01:06:39.21,-992.68,0.49,12.70,-0.75,0.34,-1.02,261.60,-485.10,-681.0,23.14,09/30/2022,13:31:12.400,624546095,173907288,28347,16,3,22,27526250,133,100915.50,42.58,34.14,16.20,9.774,
01/01/2000,01:06:39.31,-995.61,-11.72,8.30,1.60,-1.16,1.18,259.65,-486.60,-681.45,23.24,09/30/2022,13:31:12.500,624546095,173907287,28333,16,3,40,27526250,133,100921.0,42.94,33.68,16.20,9.774,
01/01/2000,01:06:39.41,-999.02,-5.37,3.91,3.64,-1.66,0.13,259.50,-488.40,-680.55,22.76,09/30/2022,13:31:12.600,624546095,173907287,28337,15,3,37,27526250,141,100925.63,42.36,33.30,16.20,9.775,
01/01/2000,01:06:39.51,-1014.16,0.98,10.74,-1.57,0.67,-0.42,262.80,-486.0,-681.90,23.09,09/30/2022,13:31:12.700,624546095,173907288,28323,15,3,15,27526250,135,100925.63,42.62,33.30,16.19,9.775,
01/01/2000,01:06:39.61,-1003.42,-14.16,6.35,0.10,2.86,-1.79,261.60,-486.60,-682.20,23.24,09/30/2022,13:31:12.800,624546095,173907287,28328,15,3,15,27526250,136,100922.05,42.31,33.60,16.20,9.775,
01/01/2000,01:06:39.71,-1009.77,-11.23,14.65,1.46,-0.92,-0.49,260.85,-486.30,-682.50,23.09,09/30/2022,13:31:12.900,624546095,173907287,28309,16,3,27,27526250,139,100931.99,42.45,32.77,16.19,9.775,
01/01/2000,01:06:39.81,-995.61,-2.93,26.37,-0.56,0.33,-3.27,260.40,-485.85,-682.20,22.95,09/30/2022,13:31:13.000,624546095,173907287,28278,15,3,42,27526250,136,100918.47,42.43,33.90,16.20,9.775,
01/01/2000,01:06:39.91,-1003.42,-11.23,11.23,0.90,-0.73,2.23,261.30,-486.0,-682.35,23.09,09/30/2022,13:31:13.100,624546095,173907287,28264,15,3,36,27526250,136,100929.25,42.37,33.00,16.20,9.775,
01/01/2000,01:06:40.01,-996.58,-10.25,5.86,2.43,1.99,0.64,258.75,-487.20,-682.65,23.29,09/30/2022,13:31:13.200,624546096,173907287,28256,16,3,46,27526250,133,100929.25,42.54,33.00,16.19,9.775,
01/01/2000,01:06:40.11,-998.54,-8.79,10.25,1.18,-3.31,0.80,260.40,-486.60,-682.50,23.14,09/30/2022,13:31:13.300,624546095,173907287,28236,16,3,11,27526250,133,100924.80,42.49,33.37,16.19,9.775,
01/01/2000,01:06:40.21,-997.07,-20.02,15.63,-0.31,1.88,-0.97,258.90,-485.55,-682.95,23.09,09/30/2022,13:31:13.400,624546095,173907287,28227,16,3,34,27526250,133,100919.30,42.36,33.60,16.20,9.775,
01/01/2000,01:06:40.31,-1008.30,-20.02,2.93,-0.29,-1.73,-1.99,261.75,-485.70,-682.35,23.09,09/30/2022,13:31:13.500,624546095,173907287,28216,16,3,28,27526250,133,100926.50,42.47,33.22,16.19,9.775,
01/01/2000,01:06:40.41,-1004.39,2.44,14.16,-0.49,0.12,2.46,261.75,-485.70,-681.90,22.95,09/30/2022,13:31:13.600,624546095,173907286,28215,16,3,35,27526250,133,100930.30,42.42,32.91,16.19,9.775,
01/01/2000,01:06:40.51,-999.02,-14.16,5.37,-0.48,0.26,1.06,259.50,-487.20,-681.90,23.14,09/30/2022,13:31:13.700,624546095,173907287,28200,16,3,15,27526250,133,100919.30,42.27,33.83,16.20,9.775,
01/01/2000,01:06:40.61,-1005.37,-1.46,14.16,0.34,0.39,1.26,261.30,-486.45,-682.35,22.81,09/30/2022,13:31:13.800,624546095,173907287,28179,15,3,12,27526250,134,100920.13,42.32,33.76,16.19,9.775,
01/01/2000,01:06:40.71,-1003.91,3.42,14.16,0.51,-4.64,3.19,261.0,-487.20,-681.90,22.95,09/30/2022,13:31:13.900,624546094,173907287,28162,15,3,25,27526250,134,100924.80,42.41,33.37,16.20,9.775,
01/01/2000,01:06:40.81,-1005.37,-4.39,5.37,0.40,0.17,1.09,260.85,-485.55,-681.75,23.14,09/30/2022,13:31:14.000,624546094,173907287,28146,15,3,13,27526250,134,100926.50,42.54,33.22,16.19,9.775,
01/01/2000,01:06:40.91,-984.86,-13.18,18.55,0.22,0.54,-1.01,260.25,-485.70,-682.65,23.14,09/30/2022,13:31:14.200,624546094,173907287,28112,15,3,4,27526250,144,100923.97,42.40,33.67,16.20,9.774,
01/01/2000,01:06:41.10,-1005.37,-14.65,4.88,0.50,0.35,-0.95,260.55,-486.90,-682.65,23.24,09/30/2022,13:31:14.300,624546094,173907288,28091,15,3,22,27526250,144,100928.38,42.53,33.07,16.19,9.774,
01/01/2000,01:06:41.20,-1008.79,-15.14,8.79,-0.32,3.01,-1.44,260.85,-485.10,-682.20,23.29,09/30/2022,13:31:14.400,624546094,173907288,28075,15,3,14,27526250,144,100922.05,42.43,33.60,16.19,9.774,
01/01/2000,01:06:41.30,-1005.37,-6.84,8.30,-1.02,-1.60,-2.73,258.60,-485.55,-682.50,23.14,09/30/2022,13:31:14.500,624546094,173907287,28065,15,3,12,27526250,144,100924.80,42.37,33.37,16.19,9.774,
01/01/2000,01:06:41.40,-1008.30,-15.63,12.70,0.05,-1.19,2.37,261.75,-485.25,-682.65,22.95,09/30/2022,13:31:14.600,624546094,173907288,28042,15,3,11,27526250,144,100919.30,42.54,33.83,16.19,9.774,
01/01/2000,01:06:41.50,-1007.32,-16.11,15.14,3.18,-2.70,1.44,261.90,-486.30,-682.95,23.24,09/30/2022,13:31:14.700,624546094,173907288,28025,15,3,19,27526250,144,100918.47,42.92,33.90,16.19,9.774,
01/01/2000,01:06:41.60,-1006.35,-18.55,3.91,-0.12,-1.77,0.82,261.0,-486.0,-682.65,23.09,09/30/2022,13:31:14.800,624546094,173907288,28012,15,3,20,27526250,144,100926.72,42.55,33.21,16.19,9.774,
01/01/2000,01:06:41.70,-1009.77,-12.21,8.30,-1.24,-1.80,0.66,260.85,-487.35,-681.45,23.14,09/30/2022,13:31:14.900,624546093,173907288,27992,15,3,25,27526250,144,100919.30,42.53,33.83,16.20,9.774,
01/01/2000,01:06:41.80,-1015.63,-20.51,9.77,1.34,1.11,-0.85,262.50,-487.20,-682.35,23.14,09/30/2022,13:31:14.000,624546093,173907288,27970,15,3,38,27526250,144,100918.25,42.36,33.91,16.20,9.774,
01/01/2000,01:06:41.90,-1006.35,-15.14,10.74,2.08,-2.18,1.99,261.60,-485.55,-682.20,22.95,09/30/2022,13:31:15.100,624546093,173907287,27952,15,3,13,27526250,144,100925.63,42.48,33.30,16.20,9.774,
01/01/2000,01:06:42.00,-1013.67,-1.95,12.70,1.66,1.39,0.27,262.65,-487.05,-682.50,23.14,09/30/2022,13:31:15.200,624546093,173907287,27934,15,3,14,27526250,144,100926.50,42.46,33.22,16.20,9.774,
01/01/2000,01:06:42.10,-1012.21,-3.91,4.39,0.21,1.76,3.39,259.65,-487.35,-682.20,23.09,09/30/2022,13:31:15.300,624546092,173907288,27913,15,3,19,27526250,144,100925.63,42.45,33.30,16.20,9.774,
01/01/2000,01:06:42.20,-1000.49,-0.98,9.77,1.03,-1.78,3.13,261.90,-485.85,-681.75,23.29,09/30/2022,13:31:15.400,624546092,173907287,27896,15,3,12,27526250,144,100926.50,42.52,33.22,16.19,9.774,
01/01/2000,01:06:42.30,-1006.84,-6.84,16.60,0.11,1.79,0.60,259.35,-486.60,-681.75,23.14,09/30/2022,13:31:15.500,624546093,173907287,27885,15,3,3,27526250,144,100930.30,42.43,32.91,16.19,9.774,
01/01/2000,01:06:42.41,-1011.72,-2.44,8.30,-0.02,-0.15,2.01,261.60,-486.60,-681.45,22.90,09/30/2022,13:31:15.600,624546093,173907288,27858,15,3,25,27526250,144,100935.80,42.55,33.60,16.21,9.774,
01/01/2000,01:06:42.51,-1006.84,-4.39,13.18,1.67,-2.67,1.64,261.0,-486.45,-683.10,23.09,09/30/2022,13:31:15.700,624546093,173907288,27841,15,3,24,27526250,144,100927.33,42.32,33.16,16.19,9.774,
01/01/2000,01:06:42.61,-1004.88,-17.58,7.81,-0.22,-1.49,0.27,260.25,-486.0,-682.35,23.09,09/30/2022,13:31:15.800,624546093,173907289,27828,15,3,28,27526250,144,100930.30,42.73,32.91,16.19,9.774,
01/01/2000,01:06:42.71,-997.56,-13.18,10.74,-0.45,-1.16,-0.43,259.05,-487.20,-682.65,23.24,09/30/2022,13:31:15.900,624546093,173907288,27812,15,3,10,27526250,144,100924.80,42.50,33.37,16.19,9.774,
01/01/2000,01:06:42.81,-993.65,-9.28,21.00,-0.54,-1.67,-1.71,260.10,-486.30,-682.95,23.14,09/30/2022,13:31:15.000,624546093,173907289,27800,15,3,41,27526250,144,100930.30,42.43,33.37,16.20,9.774,
01/01/2000,01:06:42.91,-1005.37,-7.32,28.32,-0.44,-2.90,0.66,259.80,-485.70,-681.60,23.33,09/30/2022,13:31:16.100,624546093,173907289,27784,15,3,35,27526250,144,100925.63,42.64,33.30,16.20,9.774,
